,Rank,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
3221,1,1,0,0,0,0,0,1,0,1
3222,0,1,0,0,0,0,0,0,0,0
3223,1,0,1,0,0,0,1,0,0,1
3224,1,1,0,0,0,0,1,1,0,1
3225,0,1,0,0,0,0,1,0,0,0
3226,1,1,0,0,0,0,1,0,0,0
3227,1,0,1,0,0,0,0,1,0,1
3228,1,1,0,0,0,0,0,0,0,0
3229,1,1,0,0,0,0,1,0,0,0
3230,1,1,0,0,0,0,1,0,1,0
3231,1,0,1,0,0,1,0,0,0,1
3232,1,0,1,0,0,0,0,1,0,1
3233,1,0,1,0,0,1,1,1,0,1
3234,1,0,1,0,0,1,1,1,0,1
3235,1,1,0,0,0,0,1,0,0,0
3236,0,0,1,0,0,0,1,0,0,0
3237,1,0,1,0,0,0,0,0,0,1
3238,0,1,0,0,0,0,0,0,0,0
3239,1,1,0,0,0,0,1,1,0,1
3240,1,1,0,0,0,0,1,0,0,1
3241,1,0,1,0,0,0,0,0,0,1
3242,0,1,0,0,0,1,0,0,1,1
3243,1,1,0,0,0,0,0,0,0,1
3244,1,1,0,0,0,0,0,0,1,1
3245,1,1,0,0,0,0,1,1,0,1
3246,1,1,0,0,0,1,1,1,0,1
3247,1,0,1,0,0,0,0,0,0,0
3248,1,1,0,0,0,0,1,0,1,1
3249,1,1,0,0,0,1,1,0,0,0
3250,1,0,1,0,0,0,1,1,0,1
3251,1,0,1,0,0,1,1,1,0,1
3252,1,0,1,0,0,0,1,0,1,1
3253,1,0,1,0,0,0,1,1,0,1
3254,1,0,1,0,0,0,1,0,0,1
3255,1,1,0,0,0,0,1,1,0,1
3256,0,0,1,0,0,0,1,1,0,0
3257,1,1,0,0,0,0,0,0,0,0
3258,0,1,0,0,0,0,0,0,0,0
3259,0,1,0,0,0,0,1,0,1,0
3260,1,0,1,0,0,0,1,1,0,1
3261,1,0,1,0,0,0,1,1,0,1
3262,1,0,1,0,0,0,0,0,0,1
3263,1,1,0,0,0,1,0,0,0,0
3264,1,1,0,0,0,0,1,0,0,0
3265,1,0,1,0,0,0,0,0,0,1
3266,0,1,0,0,0,0,0,0,1,1
3267,1,1,0,0,0,0,1,1,0,1
3268,1,1,0,0,0,0,0,0,0,1
3269,1,1,0,0,0,0,1,0,0,0
3270,1,1,0,0,0,0,0,0,1,0
3271,1,1,0,0,0,0,0,0,0,0
3272,0,1,0,0,0,0,1,0,1,0
3273,1,1,0,0,0,0,1,1,0,1
3274,0,1,0,0,0,0,1,0,0,0
3275,1,0,1,0,0,0,0,1,1,1
3276,0,1,0,0,0,0,0,0,0,0
3277,1,1,0,0,0,0,1,0,1,0
3278,1,0,1,0,0,0,0,0,0,1
3279,0,1,0,0,0,0,1,0,1,0
3280,0,0,1,0,0,0,0,0,0,1
3281,1,0,1,0,0,0,1,1,0,1
3282,1,0,1,0,0,0,1,0,0,1
3283,1,0,1,0,0,0,1,0,0,1
3284,1,0,1,0,0,0,1,0,0,1
3285,0,1,0,0,0,0,0,0,0,1
3286,1,0,1,0,0,0,0,0,0,1
3287,1,0,1,0,0,1,1,1,0,1
3288,1,1,0,0,0,0,1,1,0,1
3289,1,0,1,0,0,0,0,0,0,1
3290,1,1,0,0,0,0,0,0,0,0
3291,1,0,1,0,0,0,1,0,0,1
3292,1,1,0,0,0,0,0,1,0,0
3293,1,1,0,0,0,1,1,1,0,1
3294,1,0,1,0,0,0,0,1,1,1
3295,1,0,1,0,0,0,1,0,0,1
3296,0,0,1,0,0,1,1,1,0,0
3297,1,0,1,0,0,0,0,1,0,1
3298,1,1,0,0,0,0,0,1,0,1
3299,0,1,0,0,0,0,0,0,0,0
3300,0,0,1,0,0,0,1,0,0,0
3301,1,1,0,0,0,0,1,0,0,0
3302,1,0,1,0,0,1,1,1,0,1
3303,1,1,0,0,0,0,1,1,0,1
3304,1,1,0,0,0,0,1,0,0,1
3305,1,1,0,0,0,0,0,0,0,1
3306,1,1,0,0,0,0,1,0,0,0
3307,1,1,0,0,0,0,1,1,0,1
3308,1,1,0,0,0,0,1,1,1,1
3309,0,0,1,0,0,0,1,0,0,0
3310,1,0,1,0,0,1,1,1,0,1
3311,1,1,0,0,0,0,0,1,1,0
3312,0,1,0,0,0,0,0,0,0,0
3313,1,0,1,0,0,0,0,0,0,0
3314,1,1,0,0,0,0,1,0,0,0
3315,1,1,0,0,0,0,0,0,0,1
3316,1,0,1,0,0,1,0,0,0,0
3317,1,0,1,0,0,0,1,1,0,1
3318,1,1,0,0,0,1,1,1,0,1
3319,1,1,1,0,0,0,0,0,0,1
3320,0,1,0,0,0,0,1,1,0,1
3321,1,0,1,0,0,0,1,0,0,1
3322,0,0,1,0,0,0,1,0,0,0
3323,1,0,1,0,0,0,1,1,0,1
3324,1,0,1,0,0,0,0,1,0,1
3325,1,1,0,0,0,0,1,1,0,1
3326,1,1,0,0,0,0,1,1,1,1
3327,1,0,1,0,0,0,0,1,0,1
3328,0,1,0,0,0,0,0,0,0,1
3329,1,1,0,0,0,0,0,0,0,0
3330,1,1,0,0,0,0,0,1,0,1
3331,1,0,1,0,0,0,1,0,0,1
3332,1,1,0,0,0,0,1,1,0,1
3333,1,1,0,0,0,1,0,1,0,0
3334,0,1,0,0,0,0,0,0,0,1
3335,0,0,1,0,0,1,1,0,0,0
3336,0,1,0,0,0,1,1,1,0,1
3337,0,1,0,0,0,0,0,0,0,0
3338,1,1,0,0,0,0,1,1,0,1
3339,1,0,1,0,0,0,0,1,1,1
3340,0,1,0,0,0,0,0,0,0,0
3341,0,0,1,0,0,0,1,0,0,0
3342,0,0,1,0,0,0,0,0,0,0
3343,1,1,0,0,0,0,0,0,0,0
3344,1,0,1,0,0,0,1,0,0,1
3345,0,1,0,0,0,0,0,0,0,0
3346,1,1,0,0,0,0,0,1,0,1
3347,1,1,0,0,0,0,0,0,0,0
3348,1,0,1,0,0,0,1,1,0,1
3349,1,1,0,0,0,0,1,1,1,1
3350,1,0,1,0,0,1,1,1,0,1
3351,1,0,1,0,0,0,0,1,0,1
3352,0,1,0,0,0,0,0,0,0,0
3353,1,1,0,0,0,0,0,0,0,0
3354,1,0,1,0,0,0,1,1,0,1
3355,1,1,0,0,0,1,1,1,0,1
3356,0,1,0,0,0,0,0,0,0,0
3357,0,0,1,0,0,0,1,0,0,0
3358,0,0,1,0,0,0,1,0,0,0
3359,1,0,1,0,0,0,1,1,0,1
3360,1,1,0,0,0,0,1,0,0,0
3361,1,0,1,0,0,0,0,1,0,1
3362,1,0,1,0,0,1,0,0,0,0
3363,0,1,0,0,0,1,1,1,0,1
3364,1,0,1,0,0,0,1,0,0,1
3365,0,0,1,0,0,0,1,0,0,1
3366,0,0,1,0,0,0,1,0,0,0
3367,1,1,0,0,0,0,0,1,0,1
3368,1,1,0,0,0,0,0,1,0,1
3369,1,1,0,0,0,0,0,1,0,0
3370,1,0,1,0,0,0,0,1,0,1
3371,1,1,0,0,0,0,0,0,0,0
3372,1,0,1,0,0,0,0,0,0,1
3373,1,0,1,0,0,1,1,1,0,1
3374,1,1,0,0,0,0,1,1,1,1
3375,0,1,0,0,0,1,1,1,0,1
3376,1,1,0,0,0,1,0,1,0,0
3377,0,0,1,0,0,1,0,0,0,1
3378,1,1,0,0,0,0,1,1,0,1
3379,1,1,0,0,0,0,1,0,0,0
3380,0,1,0,0,0,1,1,1,0,1
3381,1,0,1,0,0,1,1,0,0,1
3382,0,0,1,0,0,0,1,0,0,0
3383,1,1,0,0,0,0,1,1,0,1
3384,0,1,0,0,0,0,1,0,1,0
3385,1,1,0,0,0,0,1,1,0,0
3386,1,0,1,0,0,0,1,0,0,1
3387,1,0,1,0,1,0,1,0,0,1
3388,1,0,1,0,0,0,1,0,0,1
3389,1,0,1,0,0,0,1,0,0,0
3390,1,1,0,0,0,0,1,0,0,0
3391,1,1,0,0,0,1,0,0,0,0
3392,1,0,1,0,0,0,1,1,0,1
3393,1,0,1,0,0,0,1,1,0,1
3394,0,1,0,0,0,0,1,0,0,0
3395,0,1,0,0,0,0,0,0,0,0
3396,1,0,1,0,0,0,0,1,0,1
3397,0,0,1,0,0,0,1,1,0,0
3398,0,0,1,0,0,0,1,0,0,0
3399,1,0,1,0,0,0,1,0,0,1
3400,1,1,0,0,0,0,0,1,0,1
3401,1,0,1,0,0,0,0,0,0,1
3402,1,1,0,0,0,1,1,1,0,1
3403,0,1,0,0,0,0,0,0,0,0
3404,1,0,1,0,0,0,1,0,0,0
3405,0,0,1,0,0,0,0,0,0,0
3406,1,1,0,0,0,0,0,0,0,0
3407,1,0,1,0,0,0,1,1,0,1
3408,1,1,0,0,0,0,1,1,0,1
3409,1,1,0,0,0,0,1,0,0,0
3410,1,0,1,0,0,0,1,1,0,1
3411,1,0,1,0,0,1,1,1,0,1
3412,1,0,1,0,0,0,0,0,0,1
3413,0,1,0,0,0,1,0,0,0,1
3414,0,0,1,0,0,1,1,0,0,0
3415,1,0,1,0,0,1,1,1,0,1
3416,1,1,0,0,0,0,1,1,0,1
3417,1,0,1,0,0,0,1,1,0,1
3418,1,1,0,0,0,0,1,0,0,0
3419,1,1,0,0,0,0,0,1,0,1
3420,1,1,0,0,0,0,1,0,0,0
3421,1,0,1,0,0,0,0,0,0,1
3422,1,1,0,0,0,0,0,0,0,1
3423,0,1,0,0,0,0,0,0,0,0
3424,0,1,0,0,0,0,0,0,0,0
3425,0,0,1,0,0,0,1,1,0,0
3426,1,0,1,0,0,0,1,1,0,1
3427,1,0,1,0,0,1,0,0,0,1
3428,1,1,0,0,0,0,1,0,0,1
3429,0,1,0,0,0,0,0,0,0,0
3430,0,1,0,0,0,0,0,0,0,1
3431,0,1,0,0,0,0,1,1,1,0
3432,1,0,1,0,0,1,1,1,0,1
3433,1,1,0,0,0,0,1,0,0,0
3434,1,1,0,0,0,0,1,0,0,1
3435,1,1,0,0,0,0,1,0,0,0
3436,1,1,0,0,1,0,0,1,0,1
3437,1,0,1,0,0,0,0,0,0,0
3438,1,1,0,0,0,0,1,0,1,0
3439,1,0,1,0,0,0,1,0,0,0
3440,1,1,0,0,0,0,0,1,0,1
3441,1,1,0,0,0,0,0,0,0,0
3442,1,0,1,0,0,0,0,0,0,1
3443,1,1,0,0,0,0,0,1,0,1
3444,0,0,1,0,0,0,1,0,0,0
3445,0,1,0,0,0,0,0,0,0,0
3446,1,1,0,0,0,0,0,0,0,0
3447,0,1,0,0,0,1,1,1,0,1
3448,0,1,0,0,0,0,0,0,0,0
3449,1,1,0,0,0,0,1,1,0,1
3450,1,0,1,0,0,0,0,1,0,1
3451,1,0,1,0,0,0,1,0,0,0
3452,1,0,1,0,0,0,1,0,0,1
3453,1,1,0,0,0,0,1,0,0,0
3454,0,1,0,0,0,0,1,1,0,0
3455,1,0,1,0,0,0,1,0,1,0
3456,1,1,0,0,0,0,1,0,0,0
3457,1,0,1,0,0,1,1,1,0,1
3458,1,0,1,0,0,0,1,0,1,1
3459,1,1,0,0,0,0,0,0,0,0
3460,0,0,1,0,0,0,1,1,0,0
3461,0,0,1,0,0,0,1,1,0,0
3462,1,0,1,0,0,0,1,0,0,0
3463,1,0,1,0,0,0,1,0,0,1
3464,0,0,1,0,0,0,0,0,0,0
3465,1,1,0,0,0,1,0,0,0,1
3466,1,1,0,0,0,0,1,1,0,1
3467,1,0,1,0,0,1,0,1,0,1
3468,1,1,0,0,0,0,0,0,0,0
3469,0,1,0,0,0,1,1,1,0,1
3470,1,0,1,0,0,1,1,1,1,1
3471,1,0,1,0,0,1,0,0,0,1
3472,1,0,1,0,0,1,1,1,0,1
3473,1,1,0,0,0,0,1,0,0,1
3474,1,1,0,0,0,1,0,0,0,1
3475,1,0,1,0,0,0,0,0,0,1
3476,0,1,0,0,0,0,0,0,0,0
3477,0,0,1,0,0,0,0,0,0,0
3478,1,0,1,0,0,1,1,1,0,1
3479,1,1,0,0,0,0,1,0,0,0
3480,1,0,1,0,0,1,1,1,0,1
3481,1,0,1,0,0,0,1,0,0,1
3482,1,1,0,0,0,0,1,0,1,0
3483,1,0,1,0,0,0,0,1,0,1
3484,0,1,0,0,0,0,0,0,0,0
3485,0,0,1,0,0,0,0,0,0,0
3486,0,1,0,0,0,0,0,0,0,1
3487,0,0,1,0,0,0,1,0,0,1
3488,0,1,0,0,0,0,0,0,0,0
3489,1,0,1,0,0,0,0,1,0,1
3490,1,0,1,0,0,0,1,0,0,0
3491,0,0,1,0,0,0,0,0,0,0
3492,1,0,1,0,0,0,1,0,0,0
3493,1,1,0,0,0,0,0,1,0,0
3494,0,1,0,0,0,0,0,0,0,0
3495,0,1,0,0,0,0,0,0,1,0
3496,1,1,0,0,0,0,0,0,0,0
3497,1,1,0,0,0,1,1,1,0,1
3498,0,0,1,0,0,0,0,0,0,0
3499,0,1,0,0,0,0,0,0,0,0
3500,0,1,0,0,0,0,1,1,0,0
3501,1,0,1,0,0,1,1,1,0,1
3502,1,1,0,0,0,0,0,0,0,0
3503,0,0,1,0,0,0,1,1,0,0
3504,1,1,0,0,0,0,1,0,0,0
3505,0,1,0,0,0,0,0,0,0,1
3506,0,0,1,0,0,0,1,0,0,0
3507,1,0,1,0,0,1,1,1,0,1
3508,1,1,0,0,0,0,1,1,0,1
3509,0,1,0,0,0,0,0,0,0,0
3510,1,1,0,0,0,0,0,0,0,0
3511,1,1,1,0,0,0,1,1,1,1
3512,0,1,0,0,0,0,0,0,0,0
3513,1,1,0,0,0,1,1,0,0,1
3514,0,1,0,0,0,1,0,0,1,1
3515,0,1,0,0,0,1,1,1,0,1
3516,0,0,1,0,0,0,1,0,0,0
3517,1,1,0,0,0,0,1,0,0,1
3518,1,1,0,0,0,0,1,1,0,1
3519,1,1,0,0,0,0,0,0,0,0
3520,1,0,1,0,1,0,1,1,0,1
3521,0,1,0,0,0,0,0,0,1,0
3522,0,1,0,0,0,0,1,0,0,0
3523,0,1,0,0,0,0,1,0,1,1
3524,1,0,1,0,0,0,0,0,0,1
3525,1,1,0,0,0,0,1,0,0,1
3526,1,0,1,0,0,0,0,1,0,1
3527,0,0,1,0,0,0,0,0,0,0
3528,1,1,0,0,0,1,1,1,0,1
3529,0,1,0,1,0,0,1,0,0,1
3530,0,1,0,0,0,0,0,0,0,0
3531,1,1,0,0,0,0,1,0,1,0
3532,1,0,1,0,0,0,0,0,0,1
3533,1,1,0,0,0,0,1,0,0,0
3534,1,0,1,0,0,0,0,0,0,1
3535,0,1,0,0,0,0,0,0,0,0
3536,1,1,0,0,0,0,0,0,0,0
3537,1,1,0,0,0,1,0,0,0,0
3538,0,1,0,0,0,0,1,0,1,0
3539,0,1,0,0,0,1,0,0,1,1
3540,0,1,0,0,0,0,0,0,1,1
3541,1,0,1,0,0,1,1,1,0,1
3542,0,1,0,0,0,0,0,0,0,0
3543,1,1,0,0,0,1,0,0,0,1
3544,1,0,1,0,0,1,0,1,0,1
3545,0,1,0,0,0,0,0,0,0,0
3546,1,1,0,0,0,0,1,1,0,1
3547,1,1,0,0,0,0,1,0,0,0
3548,1,0,1,0,0,0,1,0,0,1
3549,1,0,1,0,0,0,0,1,0,1
3550,1,1,0,0,0,0,0,1,0,0
3551,0,1,0,0,0,0,0,0,0,0
3552,1,1,0,0,0,1,1,1,0,1
3553,1,1,0,0,0,0,0,0,0,0
3554,0,1,0,0,0,0,1,0,0,0
3555,0,1,0,0,0,0,0,0,1,1
3556,0,1,0,0,0,0,1,0,0,0
3557,0,1,0,0,0,0,0,0,0,0
3558,1,1,0,0,0,0,1,0,0,0
3559,1,0,1,0,0,0,0,1,0,1
3560,1,0,1,0,0,0,0,0,0,1
3561,0,0,1,0,0,0,1,0,0,0
3562,1,0,1,0,0,0,1,1,0,1
3563,1,0,1,0,0,1,1,0,0,1
3564,0,1,0,0,0,1,1,1,0,1
3565,1,0,1,0,0,0,1,0,0,1
3566,1,0,1,0,0,0,0,0,0,1
3567,1,0,1,0,0,1,1,1,0,1
3568,1,1,0,0,0,0,1,0,0,0
3569,1,0,1,0,0,0,1,0,0,0
3570,1,0,1,0,0,0,1,1,0,1
3571,1,1,0,0,0,1,1,1,0,1
3572,0,1,0,0,0,0,1,0,0,0
3573,1,1,0,0,0,0,0,0,0,1
3574,1,0,1,0,0,0,1,0,0,1
3575,1,0,1,0,0,0,0,0,0,0
3576,1,0,1,0,0,0,0,1,0,1
3577,0,1,0,0,0,0,1,0,0,0
3578,1,0,1,0,0,1,1,1,0,1
3579,1,1,0,0,0,0,0,0,0,0
3580,1,0,1,0,0,0,1,0,0,0
3581,0,0,1,0,0,0,1,0,0,0
3582,0,1,0,0,0,1,1,1,0,1
3583,1,0,1,0,0,0,1,0,0,1
3584,1,0,1,0,0,0,1,1,0,1
3585,0,1,0,0,0,0,0,0,0,0
3586,1,0,1,0,0,0,1,0,0,0
3587,1,1,0,0,0,0,0,0,0,1
3588,0,0,1,0,0,0,0,0,0,0
3589,0,1,0,0,0,0,0,0,0,0
3590,1,0,1,0,0,0,1,1,0,1
3591,1,0,1,0,0,0,1,1,0,1
3592,1,0,1,0,0,1,0,0,0,1
3593,1,0,1,0,0,0,0,1,0,1
3594,1,0,1,0,0,0,0,1,0,1
3595,1,0,1,0,0,0,0,1,0,1
3596,0,1,0,0,0,0,1,1,0,0
3597,1,0,1,0,0,0,0,0,0,1
3598,1,0,1,0,0,0,1,1,0,1
3599,1,0,1,0,0,0,1,1,0,1
3600,0,0,1,0,0,0,0,0,0,0
3601,1,1,0,0,0,0,1,1,1,1
3602,0,1,0,0,0,0,1,0,0,0
3603,1,0,1,0,0,0,0,0,0,0
3604,0,1,0,0,0,0,0,0,0,0
3605,0,0,1,0,0,0,1,0,0,0
3606,1,1,0,0,0,0,0,0,0,0
3607,1,0,1,0,0,0,0,0,1,1
3608,1,1,0,0,0,1,1,1,0,1
3609,1,0,1,0,0,0,0,0,0,0
3610,1,1,0,0,0,0,1,1,0,1
3611,1,0,1,0,0,0,1,1,0,1
3612,0,1,0,0,0,0,0,0,0,0
3613,0,0,1,0,0,0,1,0,0,0
3614,1,1,0,0,0,0,0,0,0,0
3615,1,1,0,0,0,0,1,0,1,1
3616,1,1,0,0,0,1,0,1,1,1
3617,1,0,1,0,0,1,1,1,0,1
3618,1,0,1,0,0,0,0,0,0,1
3619,1,1,0,0,0,0,1,0,0,1
3620,1,1,0,0,0,0,1,0,0,0
3621,1,1,0,0,0,1,0,0,0,1
3622,1,1,0,0,0,0,0,1,0,1
3623,1,0,1,0,0,0,0,1,0,1
3624,1,0,1,0,0,0,0,0,0,0
3625,1,0,1,0,0,0,1,1,0,1
3626,1,1,0,0,0,0,0,1,0,0
3627,1,1,0,0,0,0,0,0,0,0
3628,1,0,1,0,0,0,0,1,0,1
3629,1,1,0,0,0,1,1,0,0,1
3630,1,1,0,0,0,0,1,1,0,1
3631,0,1,0,0,0,1,1,1,0,1
3632,1,1,0,0,0,0,1,0,1,0
3633,1,0,1,0,0,0,1,1,0,1
3634,0,0,1,0,0,0,0,1,0,0
3635,1,0,1,0,0,0,0,0,0,0
3636,1,0,1,0,0,0,1,0,0,0
3637,1,0,1,0,0,1,1,1,0,1
3638,0,1,0,0,0,0,1,0,0,0
3639,1,1,0,0,0,0,0,0,0,0
3640,1,0,1,0,0,0,1,1,0,1
3641,1,1,0,0,0,0,0,0,0,0
3642,0,0,1,0,0,0,0,0,0,0
3643,0,1,0,0,0,0,0,0,0,0
3644,0,1,0,0,0,1,1,1,1,0
3645,0,1,0,0,0,1,1,1,0,1
3646,0,1,0,0,0,0,1,0,0,0
3647,0,1,0,0,0,1,1,1,0,1
3648,1,1,0,0,0,0,0,0,0,0
3649,1,1,0,0,0,0,0,1,0,1
3650,1,1,0,0,0,0,0,0,0,1
3651,1,1,0,0,0,0,0,1,0,1
3652,1,1,0,0,0,0,1,1,0,1
3653,0,1,0,0,0,0,0,0,0,0
3654,0,1,0,0,0,0,1,0,0,0
3655,1,1,0,0,0,0,1,0,0,0
3656,0,1,0,0,0,0,1,0,0,0
3657,0,1,0,0,0,0,0,1,0,0
3658,0,0,1,0,0,0,1,1,0,0
3659,1,1,0,0,0,0,0,1,1,1
3660,0,1,0,0,0,0,0,0,0,1
3661,1,0,1,0,0,0,1,1,0,1
3662,0,1,0,0,0,0,1,1,0,0
3663,1,1,0,0,0,0,1,1,0,1
3664,1,0,1,0,0,0,0,1,0,1
3665,1,0,1,0,0,0,0,0,0,1
3666,1,0,1,0,0,0,1,0,0,1
3667,0,1,0,0,0,0,0,0,0,0
3668,0,1,0,0,0,0,1,0,0,0
3669,0,1,0,0,0,0,0,0,0,0
3670,0,1,0,0,0,0,0,0,0,0
3671,1,1,0,0,0,0,1,0,0,0
3672,0,0,1,0,0,0,1,0,0,0
3673,1,0,1,0,0,0,0,1,0,1
3674,1,1,0,0,0,0,1,1,0,0
3675,0,1,0,0,0,0,0,0,0,0
3676,1,1,0,0,0,0,1,0,0,0
3677,0,0,1,0,0,0,0,0,0,0
3678,0,1,0,0,0,1,1,1,0,1
3679,1,1,0,0,0,0,1,0,0,0
3680,1,1,0,0,0,0,1,1,0,1
3681,1,0,1,0,0,0,0,1,0,1
3682,1,1,0,0,0,0,1,1,0,1
3683,1,1,0,0,0,0,1,0,0,0
3684,1,1,0,0,0,0,1,1,0,1
3685,1,0,1,0,0,0,1,1,0,1
3686,1,1,0,0,0,0,1,0,0,0
3687,1,1,0,0,0,1,1,0,0,0
3688,1,1,0,1,0,1,0,1,0,0
3689,1,1,0,0,0,0,1,1,0,1
3690,1,0,1,0,0,0,1,0,0,0
3691,0,1,0,0,0,0,0,0,1,1
3692,1,1,0,0,0,0,0,0,1,0
3693,1,0,1,0,0,0,0,1,0,1
3694,1,1,0,0,0,0,0,0,0,1
3695,0,1,0,0,0,0,0,0,0,1
3696,1,1,0,0,0,0,1,1,0,1
3697,0,1,0,0,0,0,0,0,0,0
3698,1,0,1,0,0,0,0,0,0,0
3699,1,0,1,0,0,0,1,0,0,1
3700,0,1,0,0,0,1,1,1,0,1
3701,1,0,1,0,0,0,1,1,0,1
3702,1,1,0,0,0,0,1,1,0,1
3703,1,1,0,0,0,0,0,1,0,1
3704,1,0,1,0,0,0,1,0,0,1
3705,1,1,0,0,0,0,0,1,0,1
3706,0,1,0,0,0,0,0,0,0,0
3707,1,0,1,0,0,0,0,0,0,0
3708,1,1,0,0,0,1,0,1,1,1
3709,1,1,0,0,0,0,0,0,0,0
3710,1,1,0,0,0,0,1,1,0,1
3711,1,0,1,0,0,0,0,1,0,1
3712,0,1,0,0,0,0,0,0,0,0
3713,1,1,0,0,0,0,0,1,0,1
3714,1,0,1,0,0,0,1,1,0,1
3715,0,1,0,0,0,0,0,0,0,1
3716,0,1,0,0,0,0,0,0,0,0
3717,0,1,0,0,0,0,1,1,0,0
3718,0,0,1,0,0,0,0,0,0,0
3719,1,0,1,0,1,0,0,1,0,1
3720,0,0,1,0,0,0,1,1,0,0
3721,1,1,0,0,0,0,0,0,0,0
3722,0,1,0,0,0,0,0,0,0,0
3723,1,1,0,0,0,0,1,1,0,1
3724,0,1,0,0,0,0,0,0,0,0
3725,0,1,0,0,0,0,1,0,1,0
3726,1,1,0,0,0,1,0,0,0,0
3727,1,1,0,0,0,0,1,0,0,0
3728,0,0,1,0,0,0,1,0,0,0
3729,1,0,1,0,0,1,1,1,0,1
3730,1,0,1,0,0,0,0,1,0,1
3731,1,1,0,0,0,0,0,0,0,0
3732,0,0,1,0,0,0,0,0,0,0
3733,1,1,0,0,0,1,0,1,0,1
3734,1,0,1,0,0,0,0,0,0,0
3735,1,0,1,0,0,1,1,1,0,1
3736,0,1,0,0,0,0,0,0,0,1
3737,1,1,0,0,0,0,0,0,0,0
3738,1,1,0,0,0,0,1,0,0,0
3739,0,1,0,0,0,0,0,0,0,0
3740,1,1,0,0,0,0,1,1,0,1
3741,0,1,0,0,0,1,0,0,0,1
3742,0,1,0,0,0,0,1,1,0,0
3743,0,0,1,0,0,1,0,0,0,1
3744,0,1,0,0,0,0,1,0,0,0
3745,0,1,0,0,0,0,0,0,0,0
3746,1,0,1,0,0,1,0,0,0,1
3747,1,1,0,0,0,0,1,0,0,0
3748,0,0,1,0,0,0,1,0,0,0
3749,1,1,0,0,0,0,1,1,0,0
3750,0,1,0,0,0,0,0,0,0,0
3751,0,1,0,0,0,0,0,0,0,0
3752,1,0,1,0,0,0,1,1,0,1
3753,0,0,1,0,0,0,1,0,0,0
3754,0,1,0,0,0,0,1,0,1,0
3755,1,1,0,0,0,0,1,0,0,0
3756,1,1,0,0,0,0,1,0,0,0
3757,1,1,0,0,0,0,1,1,0,0
3758,1,0,1,0,0,0,1,1,0,1
3759,1,1,0,0,0,0,1,1,0,1
3760,1,0,1,0,0,1,1,0,0,1
3761,0,1,0,0,0,0,0,0,0,0
3762,1,0,1,0,0,0,0,1,0,1
3763,1,1,0,0,0,0,0,1,0,1
3764,1,1,0,0,0,0,1,1,0,1
3765,1,1,0,0,0,0,1,1,0,1
3766,0,0,1,0,0,0,1,0,0,0
3767,1,0,1,0,0,0,0,1,0,1
3768,1,0,1,0,0,1,1,1,0,1
3769,1,1,0,0,0,0,1,1,0,1
3770,0,1,0,0,0,1,1,1,0,1
3771,1,0,1,0,0,0,1,1,0,1
3772,0,1,0,0,0,0,0,0,0,0
3773,1,1,0,0,0,0,1,0,0,1
3774,1,0,1,0,0,0,0,0,0,1
3775,1,1,0,0,0,0,0,0,0,0
3776,1,1,0,0,0,0,0,0,0,0
3777,1,0,1,0,0,0,1,0,0,1
3778,1,1,0,0,0,0,0,0,0,0
3779,1,1,0,0,0,0,1,1,0,1
3780,0,1,0,0,0,0,0,0,0,0
3781,1,1,0,0,0,1,1,1,0,1
3782,1,1,0,0,0,0,1,0,1,1
3783,1,1,0,0,0,0,0,0,0,0
3784,0,1,0,0,0,0,1,0,0,1
3785,1,1,0,0,0,0,1,0,0,0
3786,1,0,1,0,0,1,1,1,0,1
3787,0,1,0,0,0,0,1,0,0,0
3788,1,1,0,0,0,0,1,0,0,0
3789,1,1,0,0,0,0,1,0,0,0
3790,1,0,1,0,0,0,0,1,0,1
3791,1,0,1,0,0,0,1,0,0,1
3792,1,0,1,0,0,0,1,1,0,1
3793,1,1,0,0,0,1,0,0,0,1
3794,1,0,1,0,0,0,1,1,0,1
3795,0,1,0,0,0,0,1,0,0,0
3796,1,1,0,0,0,0,1,1,0,1
3797,0,1,0,0,0,0,1,0,0,0
3798,1,1,0,0,0,0,1,1,0,1
3799,1,0,1,0,0,1,1,1,0,1
3800,1,1,0,0,0,0,0,0,0,0
3801,1,1,0,0,0,0,1,1,0,1
3802,0,1,0,0,0,1,1,1,0,1
3803,1,1,1,0,0,0,1,0,0,1
3804,0,0,1,0,0,0,1,0,0,0
3805,1,0,1,0,0,0,0,1,0,1
3806,1,0,1,0,0,0,1,1,0,1
3807,1,0,1,0,0,0,1,0,0,1
3808,1,1,0,0,0,0,1,0,1,0
3809,0,1,0,0,0,0,0,0,0,0
3810,1,1,0,0,0,0,0,0,0,0
3811,1,0,1,0,0,1,1,1,0,1
3812,0,1,0,0,0,0,0,0,0,0
3813,1,0,1,0,0,0,1,0,0,1
3814,0,1,0,0,0,0,0,0,0,0
3815,1,1,0,0,0,0,0,0,0,0
3816,1,1,0,0,0,0,1,1,0,1
3817,1,1,0,0,0,0,0,0,0,0
3818,0,0,1,0,0,0,0,0,0,0
3819,1,1,0,0,0,0,1,1,0,1
3820,0,0,1,0,0,1,0,0,0,0
3821,1,1,0,0,0,0,1,1,0,1
3822,1,0,1,0,0,0,1,0,0,1
3823,1,1,0,0,0,0,1,1,0,1
3824,1,0,1,0,0,0,0,0,0,1
3825,1,0,1,0,0,0,0,1,0,1
3826,1,0,1,0,0,0,1,0,0,0
